Pointer #,Speaker,Japanese
109,Massea,謝礼金によっては考えてやらんでもないぞよ
109,Massea,どうしますか
109,Massea,造ってもらう
109,Massea,錬金術について
110,Massea,そうか、そうか。
110,Massea,本来、錬金術とはわたしのように選ばれた人間だけのもの。
110,Massea,しかし、まあ、請われればやむをえまい。
110,Massea,まぁ
110,Massea,万
110,Massea,ほどになるが。
110,Massea,で、おまえはいくらほど
110,Massea,持っておるのだ
110,Massea,。
110,Massea,なんだ、これしかもってないのか。
110,Massea,これっぽっちの謝礼金では話にならん。
110,Massea,出直してこい
111,Massea,なに。錬金術について知りたいだと
111,Massea,おまえなんかに説明したところで
111,Massea,わかるわけがあるまい。
111,Massea,私は偉大なる錬金術師マヴァールだぞ。
111,Massea,ケフィン王国の時代ならば、おまえのような流れ者が
111,Massea,口を聞くことさえかなわないのだ。
111,Massea,さあ、私は忙しい。付き合っているひまなぞないんだ。
111,Massea,用がないのならば、
111,Massea,さっさと帰ってもらおう
112,Massea,ええい、しつこいヤツだな。
112,Massea,それとも、私のことを疑っているのか
112,Massea,それならば、よかろう。
112,Massea,では、見せてくれる。我が錬金術の奥義を
112,Massea,[BLUE]マヴァールはなにやら奇妙な言葉をつぶやきはじめた。[WHITE]
112,Massea,はっはっは
112,Massea,どうだ、我が錬金術の力
112,Massea,無から有を生み出すこの奇跡
112,Massea,街に帰って、ほかの者たちにも広く伝えるがよい。
113,Massea,はっはっは
113,Massea,どうだ、我が錬金術の力
114,Massea,本当にすいませんでした
114,Massea,もう二度とウソはつきません
115,Massea,[BLUE]スイッチのようなものがある
115,Massea,。[WHITE]
116,Massea,[BLUE]スイッチのようなものがある
116,Massea,。[WHITE]
117,Massea,[BLUE]スイッチのようなものがある
117,Massea,。[WHITE]
117,Massea,押しますか
117,Massea,押す
117,Massea,押さない
118,Massea,うわ
118,Massea,アツツツツツツツツツツツツー
118,Massea,きさま、勝手に仕掛けのスイッチを押すな
118,Massea,私を殺す気か
118,Massea,。
118,Massea,。
118,Massea,。
118,Massea,う、うううぅ
118,Massea,。
118,Massea,い、いや、これは、その、あの
118,Massea,。
120,Massea,ぬぬぅ、おのれ
120,Massea,あの仕掛けに気づかれた以上は
120,Massea,もう生かして帰すわけにはいかん。
120,Massea,悪いが、ここで死んでもらうぞ
120,Massea,ゆけ
120,Massea,　パピィよ
123,Massea,ひ、ひええええ
123,Massea,す、すいませんでした。あなたをだましてしまって。
123,Massea,どうか命だけはごかんべんを
123,Massea,そうです。私は錬金術師なんかじゃありません。
123,Massea,錬金術なんてまったく使えません。
123,Massea,いえ。そもそも錬金術を使える人間なんて、
123,Massea,もうこの世には残っていない。
123,Massea,けど、街の連中は錬金術を信じていて
123,Massea,錬石だといえば、
123,Massea,どんな大金でも出してくれるもんだから、つい
123,Massea,。
124,Massea,本当にすいませんでした
124,Massea,もう二度とウソはつきません
125,Massea,本当にすいませんでした
125,Massea,もう二度とウソはつきません
133,Muhaba,な、なにするのよ
133,Muhaba,借金は、かならず返すっていってるでしょ
133,Baruq,期日は、とっくにすぎているんだ
133,Abyss,もう待てねぇよ。
133,Abyss,これから、約束どおりコキ使ってやるぜ
133,Abyss,むっ、
133,Abyss,なんでぃテメエはっ
133,Baruq,見せモンじゃねえぞ
133,Muhaba,ああっ
133,Muhaba,旅のお兄さん助けてぇー
133,Abyss,ケッ
133,Abyss,オレたちが悪者みてぇな
133,Abyss,言い方をするんじゃねえ
133,Muhaba,イテッ
133,Baruq,この娘はなぁ、
133,Baruq,オレたちに
133,Baruq,の借金をしてるんだ
133,Abyss,期日までに返せねぇときは、
133,Abyss,この娘が
133,Abyss,分を働くって話でな。
133,Muhaba,お願い、助けてください
133,Muhaba,お金がないと、お母さんの病気が治せないの。
133,Muhaba,かといって、
133,Muhaba,あたしがいなくなったらお母さんは
133,Muhaba,。
133,Baruq,けっ
133,Baruq,しめっぽい話を持ち出すんじゃねぇ
133,Abyss,それともナニかい
133,Abyss,旅の兄ちゃんが、かわりに
133,Abyss,この娘の借金を払うとでもいうつもりなのかい
133,Abyss,お金を払いますか
133,Abyss,はい
133,Abyss,いいえ
135,Abyss,なんだ、なんだ
135,Abyss,足りねえじゃねえか。
135,Abyss,しょうがねえヤツだな。
135,Baruq,そういうことなら、
135,Baruq,ひと仕事してもらわねえといけねえな。
135,Abyss,さあ、
135,Abyss,こっちに来てもらおうか。
135,Abyss,この奥で、ちょっとした見世物をやってるんだ。
135,Abyss,そいつに、すこしばかり顔を出して
135,Abyss,もらおうじゃねえか。
136,Abyss,ほぉ、けっこう持ってるじゃねえか。
136,Abyss,これで、この娘の借金は
136,Abyss,帳消しってわけだ。
136,Baruq,がっははははははっ。
136,Baruq,[BLUE]アドルは
136,Baruq,とられた
136,Baruq,。[WHITE]
136,Baruq,そうだ。気前のいい兄さんよ。
136,Baruq,ついでといっちゃなんだが、
136,Baruq,うまい話を教えてやるよ。
136,Baruq,この先の広場で、
136,Baruq,他じゃめったにみれない見世物を
136,Baruq,やってるんだ。
136,Baruq,ちょっとのぞいてみなよ。
137,Abyss,だったら、ひっこんでな
138,Abyss,いつ、てっきりノってくると
138,Abyss,思ったんだがな。
138,Abyss,けっこう、つめたいヤツかもね。
138,Abyss,あっ
139,Abyss,旅の兄ちゃん。
139,Abyss,代わりにカネを払う気になったのかい
139,Abyss,お金を払いますか
139,Abyss,はい
139,Abyss,いいえ
140,Abyss,なんだとお。上等だ
140,Baruq,なら、ふところの物を
140,Baruq,出してもらおうじゃねえか。
141,Baruq,うう
141,Baruq,。
141,Baruq,お願いします、後一月だけ
141,Baruq,。
141,Baruq,うるせぇ
141,Baruq,とっくに期限は切れてんだ
141,Baruq,さっさと返してもらおうか
144,Muhaba,わあ、スゴーイ。
144,Muhaba,あいつをやっつけちゃったよ
144,Muhaba,ディオス兄ちゃん。[WHITE]
144,Muhaba,あいつ、アドルっていうんだよ。
144,Muhaba,最近、サンドリアに着いたばっかりの冒険家さ。
144,Muhaba,金持ちドーマンにやとわれてるって話だよ。
144,Deios,ヘェー、
144,Deios,なかなかやるじゃねえか。ただの、お人好し冒険家じゃ
144,Deios,ねえって事だなぁ。
144,Muhaba,やい、アドル
144,Muhaba,くやしいだろ。
144,Muhaba,あたいら、はじめっからグルだったのさ。
144,Muhaba,いいかい、あたいらは世界をまたにかける盗賊団、
144,Muhaba,イブール一家[WHITE]さ。
144,Muhaba,よーく、おぼえておきな。
144,Muhaba,この使われていない闘技場へ、
144,Muhaba,あんたが入るように芝居をうったってわけさ
144,Muhaba,まあ、あの魔物が倒されちまったのは、
144,Muhaba,予定外だったけどな。
144,Muhaba,それにしてもさぁ。
144,Muhaba,よく今まで生きてこれたよねぇ。
144,Muhaba,あんたほどのお人好しでさぁ。
144,Deios,いまどき、人のいいヤツなんて、ソンするだけだぜ。
144,Deios,な、
144,Deios,ノティス[WHITE]。
144,Noties,ドーマンなんかの手下になってうかれてんじゃねえぞ。
144,Deios,じゃあな、あばよ
146,Deios,セーブポイントモノリスについて
146,Deios,セーブポイントモノリスは、
146,Deios,アドルが近づくと力を発揮し、
146,Deios,アドルの体力を最大まで
146,Deios,回復してくれます。
146,Deios,またモノリスを調べることで
146,Deios,記録をとることができます。
148,Niena,あ、アドルさん。
148,Niena,ネード洞窟では助けてくださって、
148,Niena,ありがとうございました。
148,Niena,しかも、大切なオカリナまで見つけてくださって、
148,Niena,本当になんてお礼をしていいのか。
148,Niena,このオカリナは、わたしが砂漠で助けられた時に
148,Niena,持っていたものなんです。
148,Niena,これで父さんの教えてくれた曲をかなでると、
148,Niena,気持ちがおちつくんです。
148,Niena,父さん、
148,Niena,いま、一体どこでどうしているのかしら
148,Niena,。
148,Niena,あ、ごめんなさい。わたしったら。
148,Niena,そうだわ、アドルさん。何か道具は必要ありませんか
148,Niena,今まで休んでいたお店のほうも、いまは開店しています。
148,Niena,どうぞご利用くださいね。
150,Niena,スタンさんが帰らなくなってから、
150,Niena,ニーナちゃんの家に、髪の長い女の人が
150,Niena,よくたずねてくるようになったわね。
150,Niena,何でも、スタンさんの知り合いだとか。
151,Niena,スタンさんも、すみに置けないねぇ。
153,Niena,街一番の大金持ちのドーマン様も、
153,Niena,錬石をたくさん所有していて、おかげで
153,Niena,あんなに大きなお屋敷に住めるようになったって話だ。
153,Niena,おれも、何か売れそうな物を探して儲けようかな。
154,Niena,う
154,Niena,ん
154,Niena,、
154,Niena,売れそうな物って何かなぁ。
156,Niena,ここサンドリアは港街だから
156,Niena,まだ栄えているけど
156,Niena,。
156,Niena,北アフロカは生きていくには
156,Niena,とても厳しい土地だ。
156,Niena,砂漠がどんどん広がってきて、土地はやせる一方。
156,Niena,砂漠のほうにある町では水一杯が高値で
156,Niena,取引されているんだぜ。
156,Niena,おまけに、なぜか年々辺境をうろつく
156,Niena,魔物たちが増えるいっぽうだし
156,Niena,。
156,Niena,これからどうなってしまうんだろう
157,Niena,この、増えていく魔物たちは
157,Niena,どこから現れているんだろうな
163,Niena,へへっ。みてくれよ、これ。
163,Niena,錬石だぜ。知らないだろう
163,Niena,高い金を出して、
163,Niena,やっとこ錬金術で作ってもらった。
163,Niena,こいつを持っていれば、
163,Niena,無病息災、商売繁盛まちがいなし
163,Niena,ってなもんだぜ。
164,Niena,こいつの力で、まずは元手を取り返さないとな
165,Niena,大金を出して買ったこの錬石が、
165,Niena,偽物だって言う話じゃないか
